date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:59:09	129191/129191	---M--	200	added ('OK')	image/png	etag:%2270e115b454dd51:0%22	https://www.mudes.org.br/ImagensCanalEmpresa/setaRight.png	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/ImagensCanalEmpresa/setaRight.png	(from https://www.mudes.org.br/Canal_Empresa/parcerias-mudes)
13:59:09	470408/470408	---M--	200	added ('OK')	image/png	etag:%2250c535b454dd51:0%22	https://www.mudes.org.br/ImagensCanalEmpresa/ImagemAbaParcerias.png	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/ImagensCanalEmpresa/ImagemAbaParcerias.png	(from https://www.mudes.org.br/Canal_Empresa/parcerias-mudes)
13:59:09	47269/47269	---M--	200	added ('OK')	image/jpeg	etag:%22155ba85a454dd51:0%22	https://www.mudes.org.br/Imagens/logo_UCP_IPETEC_VETOR.jpg	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/Imagens/logo_UCP_IPETEC_VETOR.jpg	(from https://www.mudes.org.br/Canal_Empresa/parcerias-mudes)
13:59:10	44708/44708	---M--	200	added ('OK')	image/png	etag:%22d1eaf5a454dd51:0%22	https://www.mudes.org.br/Imagens/LogoCapital.png	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/Imagens/LogoCapital.png	(from https://www.mudes.org.br/Canal_Empresa/parcerias-mudes)
13:59:12	231495/231495	---M--	200	added ('OK')	image/jpeg	etag:%22a4aca45a454dd51:0%22	https://www.mudes.org.br/Imagens/cedom.jpg	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/Imagens/cedom.jpg	(from https://www.mudes.org.br/Canal_Empresa/parcerias-mudes)
13:59:12	282511/282511	---M--	200	added ('OK')	image/jpeg	etag:%22d484bf5a454dd51:0%22	https://www.mudes.org.br/Imagens/logoiateccolor.jpg	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/Imagens/logoiateccolor.jpg	(from https://www.mudes.org.br/Canal_Empresa/parcerias-mudes)
13:59:12	231513/231513	---M--	200	added ('OK')	image/jpeg	etag:%2272749d5a454dd51:0%22	https://www.mudes.org.br/Imagens/caterete.jpg	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/Imagens/caterete.jpg	(from https://www.mudes.org.br/Canal_Empresa/parcerias-mudes)
13:59:13	21991/21991	---M--	200	added ('OK')	image/png	etag:%22d77dd45a454dd51:0%22	https://www.mudes.org.br/ImagensCanalEmpresa/DestaquesConteudeSite.png	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/ImagensCanalEmpresa/DestaquesConteudeSite.png	(from https://www.mudes.org.br/Canal_Empresa/ConteudosMudes)
13:59:13	21661/21661	---M--	200	added ('OK')	image/png	etag:%22287be65a454dd51:0%22	https://www.mudes.org.br/ImagensCanalEmpresa/DestaquesConteudo3Site.png	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/ImagensCanalEmpresa/DestaquesConteudo3Site.png	(from https://www.mudes.org.br/Canal_Empresa/ConteudosMudes)
13:59:13	23885/23885	---M--	200	added ('OK')	image/png	etag:%223454e65a454dd51:0%22	https://www.mudes.org.br/ImagensCanalEmpresa/DestaquesConteudo2Site.png	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/ImagensCanalEmpresa/DestaquesConteudo2Site.png	(from https://www.mudes.org.br/Canal_Empresa/ConteudosMudes)
13:59:13	27997/27997	---M--	200	added ('OK')	image/png	etag:%22287be65a454dd51:0%22	https://www.mudes.org.br/ImagensCanalEmpresa/DestaquesConteudo4Site.png	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/ImagensCanalEmpresa/DestaquesConteudo4Site.png	(from https://www.mudes.org.br/Canal_Empresa/ConteudosMudes)
13:59:13	27121/27121	---M--	200	added ('OK')	image/png	etag:%22575cf85a454dd51:0%22	https://www.mudes.org.br/ImagensCanalEmpresa/ModeloImagensDestaque5Site.png	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/ImagensCanalEmpresa/ModeloImagensDestaque5Site.png	(from https://www.mudes.org.br/Canal_Empresa/ConteudosMudes)
13:59:14	27190/27190	---M--	200	added ('OK')	image/png	etag:%221aa2e65a454dd51:0%22	https://www.mudes.org.br/ImagensCanalEmpresa/DestaquesConteudo6Site.png	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/ImagensCanalEmpresa/DestaquesConteudo6Site.png	(from https://www.mudes.org.br/Canal_Empresa/ConteudosMudes)
13:59:14	4352/4352	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Nov%202019%2016:58:53%20GMT	https://www.mudes.org.br/Canal_Empresa/Canal_Empresa/solicite-seu-convenio	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/Canal_Empresa/Canal_Empresa/solicite-seu-convenio	(from https://www.mudes.org.br/Canal_Empresa/Empresa/como-contratar-aprendiz-conheca-o-passo-a-passo-61)
13:59:14	4358/4358	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Nov%202019%2016:58:53%20GMT	https://www.mudes.org.br/Canal_Empresa/Canal_Empresa/programa-juventude-aprendiz	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/Canal_Empresa/Canal_Empresa/programa-juventude-aprendiz	(from https://www.mudes.org.br/Canal_Empresa/Empresa/como-contratar-aprendiz-conheca-o-passo-a-passo-61)
13:59:15	4347/4347	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Nov%202019%2016:58:53%20GMT	https://www.mudes.org.br/Canal_Empresa/Canal_Empresa/programa-estagio	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/Canal_Empresa/Canal_Empresa/programa-estagio	(from https://www.mudes.org.br/Canal_Empresa/Empresa/como-contratar-aprendiz-conheca-o-passo-a-passo-61)
13:59:15	4347/4347	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Nov%202019%2016:58:54%20GMT	https://www.mudes.org.br/Canal_Empresa/Canal_Empresa/programa-trainee	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/Canal_Empresa/Canal_Empresa/programa-trainee	(from https://www.mudes.org.br/Canal_Empresa/Empresa/como-contratar-aprendiz-conheca-o-passo-a-passo-61)
13:59:15	4343/4343	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Nov%202019%2016:58:54%20GMT	https://www.mudes.org.br/Canal_Empresa/Canal_Empresa/programa-PCD	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/Canal_Empresa/Canal_Empresa/programa-PCD	(from https://www.mudes.org.br/Canal_Empresa/Empresa/como-contratar-aprendiz-conheca-o-passo-a-passo-61)
13:59:15	4339/4339	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Nov%202019%2016:58:54%20GMT	https://www.mudes.org.br/Canal_Empresa/Canal_Empresa/Noticias	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/Canal_Empresa/Canal_Empresa/Noticias	(from https://www.mudes.org.br/Canal_Empresa/Empresa/como-contratar-aprendiz-conheca-o-passo-a-passo-61)
13:59:15	4346/4346	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Nov%202019%2016:58:54%20GMT	https://www.mudes.org.br/Canal_Empresa/Canal_Empresa/parcerias-mudes	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/Canal_Empresa/Canal_Empresa/parcerias-mudes	(from https://www.mudes.org.br/Canal_Empresa/Empresa/como-contratar-aprendiz-conheca-o-passo-a-passo-61)
13:59:17	3224/3224	---M-Z	200	added ('OK')	application/x-javascript	etag:%229f7448a6b7e2301234f7c304fe583b44%22	http://connect.facebook.net/pt_BR/sdk.js	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/connect.facebook.net/pt_BR/sdk.js	(from https://www.mudes.org.br/Canal_Empresa/Empresa/como-contratar-aprendiz-conheca-o-passo-a-passo-61)
13:59:20	15056/15056	---M--	200	added ('OK')	image/png	etag:%223ad0-581c610669cf3%22	http://blog.mudes.org.br/wp-content/uploads/2019/02/Calculadora-de-cota-de-aprendiz-2-288x300.png	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/blog.mudes.org.br/wp-content/uploads/2019/02/Calculadora-de-cota-de-aprendiz-2-288x300.png	(from https://www.mudes.org.br/Canal_Empresa/Empresa/o-que-toda-empresa-deve-saber-sobre-a-cota-de-aprendiz-62)
13:59:25	607987/607987	---M--	200	added ('OK')	image/png	etag:%22eb8be75a454dd51:0%22	https://www.mudes.org.br/ImagensCanalEmpresa/BannerSiteConteudosMudes.png	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/ImagensCanalEmpresa/BannerSiteConteudosMudes.png	(from https://www.mudes.org.br/Canal_Empresa/ConteudosMudes)
13:59:30	88987/88987	---M--	200	added ('OK')	image/png	etag:%2215b9b-581c6a2ddc01e%22	http://blog.mudes.org.br/wp-content/uploads/2019/02/programa-aprendiz1-300x228.png	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/blog.mudes.org.br/wp-content/uploads/2019/02/programa-aprendiz1-300x228.png	(from https://www.mudes.org.br/Canal_Empresa/Empresa/como-contratar-aprendiz-conheca-o-passo-a-passo-61)
13:59:37	110043/110043	---M--	200	added ('OK')	image/png	etag:%221addb-581c6e72afc77%22	http://blog.mudes.org.br/wp-content/uploads/2019/02/est%c3%a1gio.png	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/blog.mudes.org.br/wp-content/uploads/2019/02/est%c3%a1gio.png	(from https://www.mudes.org.br/Canal_Empresa/Empresa/como-contratar-estagiario-55)
13:59:41	97790/97790	---M--	200	added ('OK')	image/png	etag:%2217dfe-57b45acd25581%22	http://mudes.rdstationblog.com.br/wp-content/uploads/2018/11/Capa-Ebook-Quadrada-copy-300x300.png	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/mudes.rdstationblog.com.br/wp-content/uploads/2018/11/Capa-Ebook-Quadrada-copy-300x300.png	(from https://www.mudes.org.br/Canal_Empresa/Empresa/[ebook]-guia-completo-para-a-contratacao-de-estagiarios-57)
13:59:43	85144/85144	---M--	200	added ('OK')	image/jpeg	etag:%2214c98-5964c64d1800e%22	http://blog.mudes.org.br/wp-content/uploads/2019/11/Estagi%c3%a1rio-de-Administra%c3%a7%c3%a3o-1.jpg	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/blog.mudes.org.br/wp-content/uploads/2019/11/Estagi%c3%a1rio-de-Administra%c3%a7%c3%a3o-1.jpg	(from https://www.mudes.org.br/Canal_Empresa/Empresa/saiba-quais-funcoes-os-estagiarios-podem-desempenhar-na-sua-empresa-109)
13:59:52	101376/101376	---M--	200	added ('OK')	image/jpeg	etag:%2218c00-5964ca6fde76f%22	http://blog.mudes.org.br/wp-content/uploads/2019/11/Est%c3%a1gio-em-Comunica%c3%a7%c3%a3o-Social-1.jpg	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/blog.mudes.org.br/wp-content/uploads/2019/11/Est%c3%a1gio-em-Comunica%c3%a7%c3%a3o-Social-1.jpg	(from https://www.mudes.org.br/Canal_Empresa/Empresa/saiba-quais-funcoes-os-estagiarios-podem-desempenhar-na-sua-empresa-109)
13:59:53	74417/74417	---M--	200	added ('OK')	image/jpeg	etag:%22122b1-5964cad882547%22	http://blog.mudes.org.br/wp-content/uploads/2019/11/Est%c3%a1gio-em-Direito.jpg	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/blog.mudes.org.br/wp-content/uploads/2019/11/Est%c3%a1gio-em-Direito.jpg	(from https://www.mudes.org.br/Canal_Empresa/Empresa/saiba-quais-funcoes-os-estagiarios-podem-desempenhar-na-sua-empresa-109)
13:59:55	76143/76143	---M--	200	added ('OK')	image/jpeg	etag:%221296f-5964cc24c52e8%22	http://blog.mudes.org.br/wp-content/uploads/2019/11/Marketing.jpg	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/blog.mudes.org.br/wp-content/uploads/2019/11/Marketing.jpg	(from https://www.mudes.org.br/Canal_Empresa/Empresa/saiba-quais-funcoes-os-estagiarios-podem-desempenhar-na-sua-empresa-109)
14:00:00	79331/79331	---M--	200	added ('OK')	image/jpeg	etag:%22135e3-5964cfb44ab59%22	http://blog.mudes.org.br/wp-content/uploads/2019/11/Turismo.jpg	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/blog.mudes.org.br/wp-content/uploads/2019/11/Turismo.jpg	(from https://www.mudes.org.br/Canal_Empresa/Empresa/saiba-quais-funcoes-os-estagiarios-podem-desempenhar-na-sua-empresa-109)
14:00:00	1279/1279	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Nov%202019%2016:59:33%20GMT	https://www.mudes.org.br/home/conteudo.asp?pub=1361&ID=23&ORIGEM=	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/home/conteudo.12a4bc5.delayed	(from https://www.mudes.org.br/Canal_Empresa/Empresa/aprendizagem-da-fundacao-mudes-17)
14:00:07	46916/46916	---M--	200	added ('OK')	image/jpeg	etag:%22b744-593651ba2c49d%22	http://blog.mudes.org.br/wp-content/uploads/2019/09/Infografico-historico-estagio-1.jpg	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/blog.mudes.org.br/wp-content/uploads/2019/09/Infografico-historico-estagio-1.jpg	(from https://www.mudes.org.br/Canal_Empresa/Empresa/retrospectiva-do-estagio-no-brasil-95)
14:00:14	25935/25935	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Nov%202019%2016:59:48%20GMT	https://www.mudes.org.br/Canal_Empresa/ObterImagem?cod_noticia=18	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/Canal_Empresa/ObterImagemc757.jpg	(from https://www.mudes.org.br/Canal_Empresa/Empresa/o-que-toda-empresa-deve-considerar-ao-recrutar-estagiarios-18)
14:00:16	97790/97790	---M--	200	added ('OK')	image/png	etag:%2217dfe-57b45acd25581%22	http://blog.mudes.org.br/wp-content/uploads/2018/11/Capa-Ebook-Quadrada-copy-300x300.png	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/blog.mudes.org.br/wp-content/uploads/2018/11/Capa-Ebook-Quadrada-copy-300x300.png	(from https://www.mudes.org.br/Canal_Empresa/Empresa/4-atitudes-para-receber-bem-o-estagiario-na-empresa-14)
14:00:24	169553/169553	---M--	200	added ('OK')	image/jpeg	etag:%2229651-593651ded0173%22	http://blog.mudes.org.br/wp-content/uploads/2019/09/Mudan%c3%a7a-na-lei-de-est%c3%a1gio-1-1.jpg	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/blog.mudes.org.br/wp-content/uploads/2019/09/Mudan%c3%a7a-na-lei-de-est%c3%a1gio-1-1.jpg	(from https://www.mudes.org.br/Canal_Empresa/Empresa/retrospectiva-do-estagio-no-brasil-95)
14:00:25	392877/392877	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Nov%202019%2016:59:54%20GMT	https://www.mudes.org.br/Canal_Empresa/ObterImagem?cod_noticia=22	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/Canal_Empresa/ObterImagem256a.png	(from https://www.mudes.org.br/Canal_Empresa/Empresa/tudo-que-sua-empresa-deve-saber-antes-de-contratar-um-aprendiz-22)
14:00:32	812415/812415	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Nov%202019%2016:59:56%20GMT	https://www.mudes.org.br/Canal_Empresa/ObterImagem?cod_noticia=25	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/Canal_Empresa/ObterImagem4672.jpg	(from https://www.mudes.org.br/Canal_Empresa/Empresa/veja-como-sua-empresa-corre-risco-juridico-com-contratacoes-inadequadas-25)
14:00:32	448531/448531	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Nov%202019%2017:00:05%20GMT	https://www.mudes.org.br/Canal_Empresa/ObterImagem?cod_noticia=24	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/Canal_Empresa/ObterImagem0a56.png	(from https://www.mudes.org.br/Canal_Empresa/Empresa/vantagens-de-preparar-candidatos-a-trainee-na-fundacao-mudes-24)
14:00:32	314934/314934	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Nov%202019%2017:00:06%20GMT	https://www.mudes.org.br/Canal_Empresa/ObterImagem?cod_noticia=21	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/Canal_Empresa/ObterImagem55a4.png	(from https://www.mudes.org.br/Canal_Empresa/Empresa/dicas-essenciais-para-contratar-um-estagiario-21)
14:00:34	1462/1462	---M-Z	200	added ('OK')	text/css	etag:%2224c18d5be25cd51:0%22	https://www.mudes.org.br/Content/estiloVagas.css	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/Content/estiloVagas.css	(from https://www.mudes.org.br/curriculo)
14:00:34	1279/1279	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Nov%202019%2017:00:12%20GMT	https://www.mudes.org.br/ImagensCanalEstudante/inscricao.jpg	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/ImagensCanalEstudante/inscricao.jpg	(from https://www.mudes.org.br/duvidas-sobre-aprendiz)
14:00:35	59924/59924	---M--	200	added ('OK')	image/jpeg	etag:%22b399105b454dd51:0%22	https://www.mudes.org.br/ImagensCanalEstudante/faleconosco.jpg	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/ImagensCanalEstudante/faleconosco.jpg	(from https://www.mudes.org.br/Canal_Estudante/Duvidas)
14:00:37	481349/481349	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Nov%202019%2017:00:12%20GMT	https://www.mudes.org.br/Canal_Empresa/ObterImagem?cod_noticia=16	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/Canal_Empresa/ObterImagem0476.png	(from https://www.mudes.org.br/Canal_Empresa/Empresa/por-que-conhecer-as-geracoes-y-e-z-e-importante-para-sua-empresa-16)
14:00:37	23080/23080	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Nov%202019%2017:00:15%20GMT	https://www.mudes.org.br/estudante/cursos-de-ingles-gratuitos-104	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/estudante/cursos-de-ingles-gratuitos-104.html	(from https://www.mudes.org.br/Canal_Estudante/Noticias)
14:00:37	21553/21553	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Nov%202019%2017:00:16%20GMT	https://www.mudes.org.br/estudante/rhlf-convida-para-o-lancamento-do-xiv-congresso-103	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/estudante/rhlf-convida-para-o-lancamento-do-xiv-congresso-103.html	(from https://www.mudes.org.br/Canal_Estudante/Noticias)
14:00:38	21286/21286	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Nov%202019%2017:00:16%20GMT	https://www.mudes.org.br/estudante/programa-juventude-aprendiz-realiza-palestra-%22o-mundo-maravilhoso-das-marcas%22-102	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/estudante/programa-juventude-aprendiz-realiza-palestra-_o-mundo-maravilhoso-das-marcas_-102.html	(from https://www.mudes.org.br/Canal_Estudante/Noticias)
14:00:38	21277/21277	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Nov%202019%2017:00:16%20GMT	https://www.mudes.org.br/estudante/aprenda-excel-101	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/estudante/aprenda-excel-101.html	(from https://www.mudes.org.br/Canal_Estudante/Noticias)
14:00:38	21747/21747	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Nov%202019%2017:00:16%20GMT	https://www.mudes.org.br/estudante/cursos-gratuitos-para-turbinar-seu-curriculo-100	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/estudante/cursos-gratuitos-para-turbinar-seu-curriculo-100.html	(from https://www.mudes.org.br/Canal_Estudante/Noticias)
14:00:38	21623/21623	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Nov%202019%2017:00:16%20GMT	https://www.mudes.org.br/estudante/qualificar-no-senac-e-nos-colegios-estaduais-professora-vilma-atanazio--e-sonia-regina-scudese-99	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/estudante/qualificar-no-senac-e-nos-colegios-estaduais-professora-vilma-atanazio--e-sonia-regina-scudese-99.html	(from https://www.mudes.org.br/Canal_Estudante/Noticias)
14:00:39	24632/24632	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Nov%202019%2017:00:17%20GMT	https://www.mudes.org.br/estudante/fundacao-mudes-participa-de-evento-sobre-educacao-96	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/estudante/fundacao-mudes-participa-de-evento-sobre-educacao-96.html	(from https://www.mudes.org.br/Canal_Estudante/Noticias)
14:00:39	21812/21812	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Nov%202019%2017:00:17%20GMT	https://www.mudes.org.br/estudante/conclusao-da-primeira-turma-do-curso-de-introducao-ao-mundo-do-trabalho-94	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/estudante/conclusao-da-primeira-turma-do-curso-de-introducao-ao-mundo-do-trabalho-94.html	(from https://www.mudes.org.br/Canal_Estudante/Noticias)
14:00:39	21852/21852	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Nov%202019%2017:00:17%20GMT	https://www.mudes.org.br/estudante/colegios-estaduais-antonio-prado-jr%2c-erich-walter-e-pedro-alvares--participam-do-qualificar-84	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/estudante/colegios-estaduais-antonio-prado-jr,-erich-walter-e-pedro-alvares--participam-do-qualificar-84.html	(from https://www.mudes.org.br/Canal_Estudante/Noticias)
14:00:39	25700/25700	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Nov%202019%2017:00:17%20GMT	https://www.mudes.org.br/estudante/fundacao-mudes-completa-53-anos-91	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/estudante/fundacao-mudes-completa-53-anos-91.html	(from https://www.mudes.org.br/Canal_Estudante/Noticias)
14:00:41	23740/23740	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Nov%202019%2017:00:19%20GMT	https://www.mudes.org.br/Canal_Estudante/ObterImagem?cod_noticia=82	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/Canal_Estudante/ObterImagem125d.jpg	(from https://www.mudes.org.br/Canal_Estudante/Noticias)
14:00:41	22094/22094	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Nov%202019%2017:00:19%20GMT	https://www.mudes.org.br/estudante/ciencia%2c-emocao-e-profissao-deu-inicio-ao-ciclo-de-palestra-no-programa-juventude-aprendiz-82	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/estudante/ciencia,-emocao-e-profissao-deu-inicio-ao-ciclo-de-palestra-no-programa-juventude-aprendiz-82.html	(from https://www.mudes.org.br/Canal_Estudante/Noticias)
14:00:42	29871/29871	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Nov%202019%2017:00:21%20GMT	https://www.mudes.org.br/Canal_Estudante/ObterImagem?cod_noticia=80	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/Canal_Estudante/ObterImagem5278.jpg	(from https://www.mudes.org.br/Canal_Estudante/Noticias)
14:00:42	21879/21879	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Nov%202019%2017:00:21%20GMT	https://www.mudes.org.br/estudante/colegio-estadual-olavo-bilac%2c-iserj-e-senac-recebem-projeto-qualificar-80	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/estudante/colegio-estadual-olavo-bilac,-iserj-e-senac-recebem-projeto-qualificar-80.html	(from https://www.mudes.org.br/Canal_Estudante/Noticias)
14:00:43	22759/22759	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Nov%202019%2017:00:22%20GMT	https://www.mudes.org.br/estudante/conheca-o-projeto-qualificar-desenvolvido-pela-fundacao-mudes-79	C:/Users/AnaPaula/Desktop/IFSP/2019%20-%20Semestre%202/DW%201/Trabalho/Mudes/www.mudes.org.br/estudante/conheca-o-projeto-qualificar-desenvolvido-pela-fundacao-mudes-79.html	(from https://www.mudes.org.br/Canal_Estudante/Noticias)
